DSD_VIEW,GROUP,TIME_PERIOD,CMPT_DATE,VALID_TO,RTN_DATE,MTIME,PK,KEY,OBS_VALUE,CNFDT_NUM,OBS_COM,UNIT_INDEX_BASE,OBS_STATUS,CNFDT_COU,CNFDT_OBS
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2023-08,2025-05-11,,,2025-05-11T11:07:33.305826Z,609892858638,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,240,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2025-04,2025-05-11,,,2025-05-11T19:37:38.486669Z,781688166954,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,34,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2021-04,2025-05-11,,,2025-05-11T11:07:33.305826Z,738744869646,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,252,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2025-02,2025-05-11,,,2025-05-11T11:07:33.305826Z,661431501547,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,47,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2022-09,2025-05-11,,,2025-05-11T19:37:38.486669Z,1340037195276,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,56,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2021-10,2025-05-11,,,2025-05-11T11:07:33.305826Z,936307387896,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,304,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2022-01,2025-05-11,,,2025-05-11T11:07:33.305826Z,1262724667031,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,260,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2021-12,2025-05-11,,,2025-05-11T19:37:38.486669Z,197574335697,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,70,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2024-01,2025-05-11,,,2025-05-11T11:07:33.305826Z,652840076883,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,41,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2024-02,2025-05-11,,,2025-05-11T19:37:38.486669Z,678610979344,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,276,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2024-07,2025-05-11,,,2025-05-11T19:37:38.486669Z,34364650638,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,252,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2021-11,2025-05-11,,,2025-05-11T11:07:33.305826Z,429507702890,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,37,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2024-12,2025-05-11,,,2025-05-11T19:37:38.486669Z,652840014659,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,245,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2022-07,2025-05-11,,,2025-05-11T11:07:33.305826Z,1245550121141,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,251,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2024-09,2025-05-11,,,2025-05-11T11:07:33.305826Z,1279905198704,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,402,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2023-04,2025-05-11,,,2025-05-11T11:07:33.305826Z,377968128706,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,267,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2025-05,2025-05-11,,,2025-05-11T11:07:33.305826Z,841821040700,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,26,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2025-04,2025-05-11,,,2025-05-11T19:37:38.486669Z,781688167211,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,234,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2025-06,2025-05-11,,,2025-05-11T19:37:38.486669Z,85905313051,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,2,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2023-01,2025-05-11,,,2025-05-11T11:07:33.305826Z,180394745237,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,35,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2024-11,2025-05-11,,,2025-05-11T19:37:38.486669Z,352191705081,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,292,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2022-01,2025-05-11,,,2025-05-11T19:37:38.486669Z,893360888429,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,221,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2022-07,2025-05-11,,,2025-05-11T19:37:38.486669Z,1005031211985,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,193,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2024-08,2025-05-11,,,2025-05-11T19:37:38.486669Z,901950216060,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,42,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2023-07,2025-05-11,,,2025-05-11T19:37:38.486669Z,1305673975145,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,207,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2022-04,2025-05-11,,,2025-05-11T11:07:33.305826Z,1185414081723,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,271,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2023-08,2025-05-11,,,2025-05-11T19:37:38.486669Z,798869215612,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,37,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2024-07,2025-05-11,,,2025-05-11T19:37:38.486669Z,34364652496,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,47,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2022-11,2025-05-11,,,2025-05-11T11:07:33.305826Z,1142469366019,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,347,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2025-01,2025-05-11,,,2025-05-11T19:37:38.486669Z,1013620714091,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,294,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2021-01,2025-05-11,,,2025-05-11T11:07:33.305826Z,1262724662550,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,224,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2021-09,2025-05-11,,,2025-05-11T19:37:38.486669Z,987847121766,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,228,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2024-06,2025-05-11,,,2025-05-11T19:37:38.486669Z,429507574957,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,64,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2022-01,2025-05-11,,,2025-05-11T19:37:38.486669Z,893360887796,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,49,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2022-09,2025-05-11,,,2025-05-11T11:07:33.305826Z,730149736337,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,37,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2022-07,2025-05-11,,,2025-05-11T19:37:38.486669Z,1005031212949,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,47,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2024-03,2025-05-11,,,2025-05-11T19:37:38.486669Z,1262724543705,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,49,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2024-02,2025-05-11,,,2025-05-11T11:07:33.305826Z,309242640399,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,45,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2021-08,2025-05-11,,,2025-05-11T11:07:33.305826Z,893361063079,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,31,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2021-05,2025-05-11,,,2025-05-11T19:37:38.486669Z,137444706076,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,95,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2022-04,2025-05-11,,,2025-05-11T19:37:38.486669Z,747335239282,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,55,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2023-05,2025-05-11,,,2025-05-11T11:07:33.305826Z,884768081053,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,45,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2024-03,2025-05-11,,,2025-05-11T11:07:33.305826Z,1211186187048,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,52,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2025-01,2025-05-11,,,2025-05-11T11:07:33.305826Z,1142469373279,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,41,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2022-08,2025-05-11,,,2025-05-11T19:37:38.486669Z,566940194418,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,40,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2024-06,2025-05-11,,,2025-05-11T11:07:33.305826Z,558352162838,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,48,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2023-06,2025-05-11,,,2025-05-11T19:37:38.486669Z,661431409555,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,64,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2024-06,2025-05-11,,,2025-05-11T11:07:33.305826Z,558352163538,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,360,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2023-10,2025-05-11,,,2025-05-11T19:37:38.486669Z,128854146286,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,279,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2021-10,2025-05-11,,,2025-05-11T19:37:38.486669Z,1228367404050,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,80,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2021-12,2025-05-11,,,2025-05-11T11:07:33.305826Z,841821037218,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,35,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2024-07,2025-05-11,,,2025-05-11T11:07:33.305826Z,936307393464,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,41,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2022-02,2025-05-11,,,2025-05-11T19:37:38.486669Z,257706014356,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,218,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2021-02,2025-05-11,,,2025-05-11T19:37:38.486669Z,893360844385,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,44,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2022-04,2025-05-11,,,2025-05-11T19:37:38.486669Z,747335239199,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,216,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2021-05,2025-05-11,,,2025-05-11T11:07:33.305826Z,197574431697,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,38,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2025-06,2025-05-11,,,2025-05-11T11:07:33.305826Z,1202598906923,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,3,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2022-08,2025-05-11,,,2025-05-11T11:07:33.305826Z,816053365594,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,35,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2024-12,2025-05-11,,,2025-05-11T11:07:33.305826Z,1142469372955,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,294,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2021-04,2025-05-11,,,2025-05-11T19:37:38.486669Z,635658428487,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,58,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2021-11,2025-05-11,,,2025-05-11T19:37:38.486669Z,154623341713,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,98,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2023-06,2025-05-11,,,2025-05-11T11:07:33.305826Z,816053368452,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,392,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2024-12,2025-05-11,,,2025-05-11T19:37:38.486669Z,652840013523,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,49,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2021-07,2025-05-11,,,2025-05-11T19:37:38.486669Z,996440297491,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,59,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2023-12,2025-05-11,,,2025-05-11T19:37:38.486669Z,128854153615,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,55,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2024-10,2025-05-11,,,2025-05-11T11:07:33.305826Z,515401005851,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,379,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2023-10,2025-05-11,,,2025-05-11T19:37:38.486669Z,128854147315,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,55,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2022-03,2025-05-11,,,2025-05-11T11:07:33.305826Z,790279017087,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,271,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2024-08,2025-05-11,,,2025-05-11T11:07:33.305826Z,1005031509499,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,258,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2021-08,2025-05-11,,,2025-05-11T19:37:38.486669Z,188982516645,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,40,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Z.Y.Z.Z.Z.Z.Z.Z.Z,2025-01,2025-05-11,,,2025-05-11T11:07:33.305826Z,1142469373202,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,323,,,Z,P,A6,PB_PB
PROSP3_SEC,PROSP3.NUM_ISSUER.M.Y.Z.Z.Z.Z.Z.Y.Y.Z.Z.Z.Z.Z.Z.Z,2021-06,2025-05-11,,,2025-05-11T19:37:38.486669Z,335015314851,PROSP3.NUM_ISSUER.M.A6.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,276,,,Z,P,A6,PB_PB
